# Renewables.ninja Solar PV (Point API) - 49.232, 11.462 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Berlin, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "49.2320082", "lon": "11.4619266", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-09-27 14:00,2015-09-27 16:00,0.292,0.148,0.193,18.694,0
2015-09-27 15:00,2015-09-27 17:00,0.155,0.061,0.127,17.738,0
2015-09-27 16:00,2015-09-27 18:00,0.038,0.005,0.052,14.950,0
2015-09-27 17:00,2015-09-27 19:00,0,0,0.003,11.183,0
2015-09-27 18:00,2015-09-27 20:00,0,0,0,10.240,0
2015-09-27 19:00,2015-09-27 21:00,0,0,0,9.409,0
2015-09-27 20:00,2015-09-27 22:00,0,0,0,8.551,0
2015-09-27 21:00,2015-09-27 23:00,0,0,0,7.775,0
2015-09-27 22:00,2015-09-28 00:00,0,0,0,7.131,0
2015-09-27 23:00,2015-09-28 01:00,0,0,0,6.546,0
2015-09-28 00:00,2015-09-28 02:00,0,0,0,6.030,0
2015-09-28 01:00,2015-09-28 03:00,0,0,0,5.615,0
2015-09-28 02:00,2015-09-28 04:00,0,0,0,5.236,0
2015-09-28 03:00,2015-09-28 05:00,0,0,0,4.903,0
2015-09-28 04:00,2015-09-28 06:00,0,0,0,4.677,0
2015-09-28 05:00,2015-09-28 07:00,0,0,0.006,4.814,0
2015-09-28 06:00,2015-09-28 08:00,0.046,0.008,0.057,7.649,0
2015-09-28 07:00,2015-09-28 09:00,0.117,0.016,0.126,11.075,0
2015-09-28 08:00,2015-09-28 10:00,0.188,0.029,0.192,14.677,0
2015-09-28 09:00,2015-09-28 11:00,0.263,0.051,0.254,16.268,0
2015-09-28 10:00,2015-09-28 12:00,0.353,0.112,0.297,17.419,0
2015-09-28 11:00,2015-09-28 13:00,0.412,0.178,0.303,18.232,0
2015-09-28 12:00,2015-09-28 14:00,0.465,0.245,0.301,18.713,0
2015-09-28 13:00,2015-09-28 15:00,0.199,0.044,0.193,18.764,0
2015-09-28 14:00,2015-09-28 16:00,0.238,0.086,0.194,18.351,0
2015-09-28 15:00,2015-09-28 17:00,0.257,0.167,0.132,17.355,0
2015-09-28 16:00,2015-09-28 18:00,0.075,0.033,0.066,14.914,0
2015-09-28 17:00,2015-09-28 19:00,0,0,0.006,11.278,0
2015-09-28 18:00,2015-09-28 20:00,0,0,0,10.252,0
2015-09-28 19:00,2015-09-28 21:00,0,0,0,9.320,0
2015-09-28 20:00,2015-09-28 22:00,0,0,0,8.488,0
2015-09-28 21:00,2015-09-28 23:00,0,0,0,7.714,0
2015-09-28 22:00,2015-09-29 00:00,0,0,0,7.145,0
2015-09-28 23:00,2015-09-29 01:00,0,0,0,6.665,0
2015-09-29 00:00,2015-09-29 02:00,0,0,0,6.290,0
2015-09-29 01:00,2015-09-29 03:00,0,0,0,5.897,0
2015-09-29 02:00,2015-09-29 04:00,0,0,0,5.741,0
2015-09-29 03:00,2015-09-29 05:00,0,0,0,5.754,0
2015-09-29 04:00,2015-09-29 06:00,0,0,0,5.578,0
2015-09-29 05:00,2015-09-29 07:00,0.003,0.005,0.006,5.626,0
2015-09-29 06:00,2015-09-29 08:00,0.117,0.085,0.056,7.781,0
2015-09-29 07:00,2015-09-29 09:00,0.377,0.350,0.076,11.184,0
2015-09-29 08:00,2015-09-29 10:00,0.565,0.552,0.104,14.302,0
2015-09-29 09:00,2015-09-29 11:00,0.675,0.665,0.142,16.080,0
2015-09-29 10:00,2015-09-29 12:00,0.663,0.578,0.217,17.195,0
2015-09-29 11:00,2015-09-29 13:00,0.510,0.294,0.305,18.065,0
2015-09-29 12:00,2015-09-29 14:00,0.284,0.087,0.245,18.439,0
2015-09-29 13:00,2015-09-29 15:00,0.311,0.115,0.246,18.295,0
2015-09-29 14:00,2015-09-29 16:00,0.246,0.110,0.178,17.761,0
2015-09-29 15:00,2015-09-29 17:00,0.241,0.148,0.133,16.730,0
2015-09-29 16:00,2015-09-29 18:00,0.068,0.030,0.061,14.759,0
2015-09-29 17:00,2015-09-29 19:00,0,0,0,12.363,0
2015-09-29 18:00,2015-09-29 20:00,0,0,0,11.341,0
2015-09-29 19:00,2015-09-29 21:00,0,0,0,10.430,0
2015-09-29 20:00,2015-09-29 22:00,0,0,0,9.542,0
2015-09-29 21:00,2015-09-29 23:00,0,0,0,8.736,0
2015-09-29 22:00,2015-09-30 00:00,0,0,0,8.172,0
2015-09-29 23:00,2015-09-30 01:00,0,0,0,7.894,0
2015-09-30 00:00,2015-09-30 02:00,0,0,0,7.417,0
2015-09-30 01:00,2015-09-30 03:00,0,0,0,6.887,0
2015-09-30 02:00,2015-09-30 04:00,0,0,0,6.309,0
2015-09-30 03:00,2015-09-30 05:00,0,0,0,5.715,0
2015-09-30 04:00,2015-09-30 06:00,0,0,0,4.989,0
2015-09-30 05:00,2015-09-30 07:00,0.002,0.004,0.006,4.659,0
2015-09-30 06:00,2015-09-30 08:00,0.145,0.125,0.044,6.262,0
2015-09-30 07:00,2015-09-30 09:00,0.380,0.352,0.074,9.726,0
2015-09-30 08:00,2015-09-30 10:00,0.565,0.548,0.104,12.661,0
2015-09-30 09:00,2015-09-30 11:00,0.687,0.682,0.134,14.291,0
2015-09-30 10:00,2015-09-30 12:00,0.758,0.766,0.154,15.584,0
2015-09-30 11:00,2015-09-30 13:00,0.427,0.379,0.115,16.535,0
2015-09-30 12:00,2015-09-30 14:00,0.744,0.745,0.163,17.111,0
2015-09-30 13:00,2015-09-30 15:00,0.662,0.643,0.151,17.158,0
2015-09-30 14:00,2015-09-30 16:00,0.497,0.433,0.146,16.678,0
2015-09-30 15:00,2015-09-30 17:00,0.282,0.202,0.123,15.561,0
2015-09-30 16:00,2015-09-30 18:00,0.067,0.031,0.058,13.350,0
2015-09-30 17:00,2015-09-30 19:00,0,0,0,10.434,0
2015-09-30 18:00,2015-09-30 20:00,0,0,0,9.386,0
2015-09-30 19:00,2015-09-30 21:00,0,0,0,8.383,0
2015-09-30 20:00,2015-09-30 22:00,0,0,0,7.354,0
2015-09-30 21:00,2015-09-30 23:00,0,0,0,6.520,0
2015-09-30 22:00,2015-10-01 00:00,0,0,0,5.923,0
2015-09-30 23:00,2015-10-01 01:00,0,0,0,5.385,0
2015-10-01 00:00,2015-10-01 02:00,0,0,0,4.970,0
2015-10-01 01:00,2015-10-01 03:00,0,0,0,4.511,0
2015-10-01 02:00,2015-10-01 04:00,0,0,0,4.094,0
2015-10-01 03:00,2015-10-01 05:00,0,0,0,3.690,0
2015-10-01 04:00,2015-10-01 06:00,0,0,0,3.294,0
2015-10-01 05:00,2015-10-01 07:00,0,0,0.001,3.061,0
2015-10-01 06:00,2015-10-01 08:00,0.154,0.144,0.033,4.693,0
2015-10-01 07:00,2015-10-01 09:00,0.213,0.203,0.039,8.225,0
2015-10-01 08:00,2015-10-01 10:00,0.609,0.633,0.072,12.158,0
2015-10-01 09:00,2015-10-01 11:00,0.733,0.783,0.097,14.494,0
2015-10-01 10:00,2015-10-01 12:00,0.803,0.875,0.114,16.297,0
2015-10-01 11:00,2015-10-01 13:00,0.815,0.887,0.128,17.699,0
2015-10-01 12:00,2015-10-01 14:00,0.772,0.818,0.137,18.649,0
2015-10-01 13:00,2015-10-01 15:00,0.682,0.698,0.130,19.037,0
2015-10-01 14:00,2015-10-01 16:00,0.524,0.493,0.126,18.835,0
2015-10-01 15:00,2015-10-01 17:00,0.305,0.245,0.109,17.903,0
2015-10-01 16:00,2015-10-01 18:00,0.080,0.048,0.056,14.342,0
2015-10-01 17:00,2015-10-01 19:00,0,0,0,10.901,0
2015-10-01 18:00,2015-10-01 20:00,0,0,0,10.199,0
2015-10-01 19:00,2015-10-01 21:00,0,0,0,9.393,0
2015-10-01 20:00,2015-10-01 22:00,0,0,0,8.430,0
2015-10-01 21:00,2015-10-01 23:00,0,0,0,7.499,0
2015-10-01 22:00,2015-10-02 00:00,0,0,0,6.763,0
2015-10-01 23:00,2015-10-02 01:00,0,0,0,6.170,0
2015-10-02 00:00,2015-10-02 02:00,0,0,0,5.690,0
2015-10-02 01:00,2015-10-02 03:00,0,0,0,5.293,0
2015-10-02 02:00,2015-10-02 04:00,0,0,0,4.908,0
2015-10-02 03:00,2015-10-02 05:00,0,0,0,4.468,0
2015-10-02 04:00,2015-10-02 06:00,0,0,0,3.984,0
2015-10-02 05:00,2015-10-02 07:00,0,0,0.001,3.724,0
2015-10-02 06:00,2015-10-02 08:00,0.151,0.142,0.033,5.803,0
2015-10-02 07:00,2015-10-02 09:00,0.413,0.412,0.050,8.918,0
2015-10-02 08:00,2015-10-02 10:00,0.604,0.629,0.073,13.044,0
2015-10-02 09:00,2015-10-02 11:00,0.726,0.780,0.096,16.163,0
2015-10-02 10:00,2015-10-02 12:00,0.794,0.875,0.113,18.688,0
2015-10-02 11:00,2015-10-02 13:00,0.800,0.877,0.131,20.667,0
2015-10-02 12:00,2015-10-02 14:00,0.763,0.828,0.131,21.971,0
2015-10-02 13:00,2015-10-02 15:00,0.665,0.689,0.132,22.578,0
2015-10-02 14:00,2015-10-02 16:00,0.413,0.334,0.157,22.480,0
2015-10-02 15:00,2015-10-02 17:00,0.291,0.236,0.109,21.327,0
2015-10-02 16:00,2015-10-02 18:00,0.077,0.049,0.053,17.099,0
2015-10-02 17:00,2015-10-02 19:00,0,0,0,14.015,0
2015-10-02 18:00,2015-10-02 20:00,0,0,0,13.346,0
2015-10-02 19:00,2015-10-02 21:00,0,0,0,12.535,0
2015-10-02 20:00,2015-10-02 22:00,0,0,0,11.687,0
2015-10-02 21:00,2015-10-02 23:00,0,0,0,10.818,0
2015-10-02 22:00,2015-10-03 00:00,0,0,0,10.192,0
2015-10-02 23:00,2015-10-03 01:00,0,0,0,9.760,0
2015-10-03 00:00,2015-10-03 02:00,0,0,0,9.438,0
2015-10-03 01:00,2015-10-03 03:00,0,0,0,9.073,0
2015-10-03 02:00,2015-10-03 04:00,0,0,0,8.694,0
2015-10-03 03:00,2015-10-03 05:00,0,0,0,8.519,0
2015-10-03 04:00,2015-10-03 06:00,0,0,0,8.483,0
2015-10-03 05:00,2015-10-03 07:00,0,0,0.001,8.678,0
2015-10-03 06:00,2015-10-03 08:00,0.024,0.006,0.035,10.107,0
2015-10-03 07:00,2015-10-03 09:00,0.131,0.035,0.123,12.319,0
2015-10-03 08:00,2015-10-03 10:00,0.519,0.495,0.110,15.676,0
2015-10-03 09:00,2015-10-03 11:00,0.711,0.771,0.098,18.804,0
2015-10-03 10:00,2015-10-03 12:00,0.780,0.862,0.116,20.683,0
2015-10-03 11:00,2015-10-03 13:00,0.800,0.887,0.124,21.328,0
2015-10-03 12:00,2015-10-03 14:00,0.745,0.785,0.145,21.503,0
2015-10-03 13:00,2015-10-03 15:00,0.524,0.424,0.202,21.570,0
2015-10-03 14:00,2015-10-03 16:00,0.264,0.117,0.196,21.482,0
2015-10-03 15:00,2015-10-03 17:00,0.110,0.028,0.112,20.790,0
2015-10-03 16:00,2015-10-03 18:00,0.016,0.002,0.029,18.101,0
2015-10-03 17:00,2015-10-03 19:00,0,0,0,16.611,0
2015-10-03 18:00,2015-10-03 20:00,0,0,0,16.117,0
2015-10-03 19:00,2015-10-03 21:00,0,0,0,15.694,0
2015-10-03 20:00,2015-10-03 22:00,0,0,0,15.468,0
2015-10-03 21:00,2015-10-03 23:00,0,0,0,14.756,0
2015-10-03 22:00,2015-10-04 00:00,0,0,0,13.842,0
2015-10-03 23:00,2015-10-04 01:00,0,0,0,13.051,0
2015-10-04 00:00,2015-10-04 02:00,0,0,0,12.463,0
2015-10-04 01:00,2015-10-04 03:00,0,0,0,12.297,0
2015-10-04 02:00,2015-10-04 04:00,0,0,0,12.335,0
2015-10-04 03:00,2015-10-04 05:00,0,0,0,12.187,0
2015-10-04 04:00,2015-10-04 06:00,0,0,0,11.835,0
2015-10-04 05:00,2015-10-04 07:00,0,0,0.001,11.938,0
2015-10-04 06:00,2015-10-04 08:00,0.004,0,0.013,12.192,0
2015-10-04 07:00,2015-10-04 09:00,0.030,0,0.048,12.513,0
2015-10-04 08:00,2015-10-04 10:00,0.083,0,0.107,13.176,0
2015-10-04 09:00,2015-10-04 11:00,0.110,0,0.136,14.383,0
2015-10-04 10:00,2015-10-04 12:00,0.079,0,0.104,15.583,0
2015-10-04 11:00,2015-10-04 13:00,0.039,0,0.058,16.283,0
2015-10-04 12:00,2015-10-04 14:00,0.047,0,0.069,16.424,0
2015-10-04 13:00,2015-10-04 15:00,0.040,0,0.059,16.048,0
2015-10-04 14:00,2015-10-04 16:00,0.041,0,0.061,15.480,0
2015-10-04 15:00,2015-10-04 17:00,0.022,0.001,0.038,14.775,0
2015-10-04 16:00,2015-10-04 18:00,0,0,0.006,13.609,0
2015-10-04 17:00,2015-10-04 19:00,0,0,0,12.451,0
2015-10-04 18:00,2015-10-04 20:00,0,0,0,12.044,0
2015-10-04 19:00,2015-10-04 21:00,0,0,0,11.380,0
2015-10-04 20:00,2015-10-04 22:00,0,0,0,10.414,0
2015-10-04 21:00,2015-10-04 23:00,0,0,0,9.565,0
2015-10-04 22:00,2015-10-05 00:00,0,0,0,9.055,0
2015-10-04 23:00,2015-10-05 01:00,0,0,0,8.822,0
2015-10-05 00:00,2015-10-05 02:00,0,0,0,8.871,0
2015-10-05 01:00,2015-10-05 03:00,0,0,0,8.996,0
2015-10-05 02:00,2015-10-05 04:00,0,0,0,8.993,0
2015-10-05 03:00,2015-10-05 05:00,0,0,0,8.905,0
2015-10-05 04:00,2015-10-05 06:00,0,0,0,8.648,0
2015-10-05 05:00,2015-10-05 07:00,0,0,0.001,8.429,0
2015-10-05 06:00,2015-10-05 08:00,0.068,0.039,0.050,8.842,0
2015-10-05 07:00,2015-10-05 09:00,0.292,0.225,0.104,9.962,0
2015-10-05 08:00,2015-10-05 10:00,0.533,0.498,0.112,11.799,0
2015-10-05 09:00,2015-10-05 11:00,0.579,0.485,0.188,14.088,0
2015-10-05 10:00,2015-10-05 12:00,0.696,0.656,0.182,16.663,0
2015-10-05 11:00,2015-10-05 13:00,0.712,0.678,0.191,18.799,0
2015-10-05 12:00,2015-10-05 14:00,0.676,0.638,0.186,19.974,0
2015-10-05 13:00,2015-10-05 15:00,0.657,0.669,0.132,20.416,0
2015-10-05 14:00,2015-10-05 16:00,0.505,0.476,0.122,20.201,0
2015-10-05 15:00,2015-10-05 17:00,0.266,0.203,0.108,19.119,0
2015-10-05 16:00,2015-10-05 18:00,0.065,0.046,0.042,15.356,0
2015-10-05 17:00,2015-10-05 19:00,0,0,0,13.448,0
2015-10-05 18:00,2015-10-05 20:00,0,0,0,13.566,0
2015-10-05 19:00,2015-10-05 21:00,0,0,0,13.227,0
2015-10-05 20:00,2015-10-05 22:00,0,0,0,12.697,0
2015-10-05 21:00,2015-10-05 23:00,0,0,0,12.111,0
2015-10-05 22:00,2015-10-06 00:00,0,0,0,11.575,0
2015-10-05 23:00,2015-10-06 01:00,0,0,0,11.267,0
2015-10-06 00:00,2015-10-06 02:00,0,0,0,11.054,0
2015-10-06 01:00,2015-10-06 03:00,0,0,0,10.989,0
2015-10-06 02:00,2015-10-06 04:00,0,0,0,10.931,0
2015-10-06 03:00,2015-10-06 05:00,0,0,0,11.048,0
2015-10-06 04:00,2015-10-06 06:00,0,0,0,11.373,0
2015-10-06 05:00,2015-10-06 07:00,0,0,0.001,11.683,0
2015-10-06 06:00,2015-10-06 08:00,0.042,0.015,0.046,12.621,0
2015-10-06 07:00,2015-10-06 09:00,0.260,0.191,0.108,14.107,0
2015-10-06 08:00,2015-10-06 10:00,0.487,0.435,0.130,16.363,0
2015-10-06 09:00,2015-10-06 11:00,0.535,0.437,0.198,19.468,0
2015-10-06 10:00,2015-10-06 12:00,0.694,0.690,0.168,21.850,0
2015-10-06 11:00,2015-10-06 13:00,0.787,0.877,0.122,22.778,0
2015-10-06 12:00,2015-10-06 14:00,0.639,0.586,0.199,22.780,0
2015-10-06 13:00,2015-10-06 15:00,0.348,0.171,0.241,22.305,0
2015-10-06 14:00,2015-10-06 16:00,0.218,0.077,0.184,21.426,0
2015-10-06 15:00,2015-10-06 17:00,0.067,0.007,0.085,20.097,0
2015-10-06 16:00,2015-10-06 18:00,0.010,0.002,0.021,18.936,0
2015-10-06 17:00,2015-10-06 19:00,0,0,0,17.912,0
2015-10-06 18:00,2015-10-06 20:00,0,0,0,16.767,0
2015-10-06 19:00,2015-10-06 21:00,0,0,0,15.918,0
2015-10-06 20:00,2015-10-06 22:00,0,0,0,15.432,0
2015-10-06 21:00,2015-10-06 23:00,0,0,0,15.166,0
2015-10-06 22:00,2015-10-07 00:00,0,0,0,14.882,0
2015-10-06 23:00,2015-10-07 01:00,0,0,0,14.577,0
2015-10-07 00:00,2015-10-07 02:00,0,0,0,14.388,0
2015-10-07 01:00,2015-10-07 03:00,0,0,0,14.059,0
2015-10-07 02:00,2015-10-07 04:00,0,0,0,13.676,0
2015-10-07 03:00,2015-10-07 05:00,0,0,0,13.326,0
2015-10-07 04:00,2015-10-07 06:00,0,0,0,13.070,0
2015-10-07 05:00,2015-10-07 07:00,0,0,0.001,12.897,0
2015-10-07 06:00,2015-10-07 08:00,0.024,0.005,0.035,13.282,0
2015-10-07 07:00,2015-10-07 09:00,0.063,0.003,0.082,14.002,0
2015-10-07 08:00,2015-10-07 10:00,0.114,0.004,0.137,14.770,0
2015-10-07 09:00,2015-10-07 11:00,0.145,0.005,0.171,15.668,0
2015-10-07 10:00,2015-10-07 12:00,0.140,0.003,0.167,16.351,0
2015-10-07 11:00,2015-10-07 13:00,0.147,0.001,0.178,16.713,0
2015-10-07 12:00,2015-10-07 14:00,0.151,0.002,0.181,16.874,0
2015-10-07 13:00,2015-10-07 15:00,0.145,0.004,0.172,16.774,0
2015-10-07 14:00,2015-10-07 16:00,0.095,0.002,0.120,16.477,0
2015-10-07 15:00,2015-10-07 17:00,0.055,0.002,0.075,15.730,0
2015-10-07 16:00,2015-10-07 18:00,0.004,0,0.014,14.178,0
2015-10-07 17:00,2015-10-07 19:00,0,0,0,13.181,0
2015-10-07 18:00,2015-10-07 20:00,0,0,0,12.712,0
2015-10-07 19:00,2015-10-07 21:00,0,0,0,12.232,0
2015-10-07 20:00,2015-10-07 22:00,0,0,0,11.727,0
2015-10-07 21:00,2015-10-07 23:00,0,0,0,11.131,0
2015-10-07 22:00,2015-10-08 00:00,0,0,0,10.589,0
2015-10-07 23:00,2015-10-08 01:00,0,0,0,10.120,0
2015-10-08 00:00,2015-10-08 02:00,0,0,0,9.817,0
2015-10-08 01:00,2015-10-08 03:00,0,0,0,9.714,0
2015-10-08 02:00,2015-10-08 04:00,0,0,0,9.627,0
2015-10-08 03:00,2015-10-08 05:00,0,0,0,9.418,0
2015-10-08 04:00,2015-10-08 06:00,0,0,0,9.172,0
2015-10-08 05:00,2015-10-08 07:00,0,0,0,8.931,0
2015-10-08 06:00,2015-10-08 08:00,0.032,0.014,0.036,9.034,0
2015-10-08 07:00,2015-10-08 09:00,0.084,0.011,0.096,9.790,0
2015-10-08 08:00,2015-10-08 10:00,0.144,0.019,0.153,11.625,0
2015-10-08 09:00,2015-10-08 11:00,0.333,0.157,0.223,14.052,0
2015-10-08 10:00,2015-10-08 12:00,0.641,0.555,0.206,16.102,0
2015-10-08 11:00,2015-10-08 13:00,0.528,0.376,0.243,17.353,0
2015-10-08 12:00,2015-10-08 14:00,0.264,0.053,0.255,17.872,0
2015-10-08 13:00,2015-10-08 15:00,0.214,0.040,0.213,17.955,0
2015-10-08 14:00,2015-10-08 16:00,0.159,0.034,0.158,17.635,0
2015-10-08 15:00,2015-10-08 17:00,0.110,0.039,0.099,16.625,0
2015-10-08 16:00,2015-10-08 18:00,0.018,0.006,0.027,14.257,0
2015-10-08 17:00,2015-10-08 19:00,0,0,0,12.491,0
2015-10-08 18:00,2015-10-08 20:00,0,0,0,11.686,0
2015-10-08 19:00,2015-10-08 21:00,0,0,0,10.915,0
2015-10-08 20:00,2015-10-08 22:00,0,0,0,10.217,0
2015-10-08 21:00,2015-10-08 23:00,0,0,0,9.647,0
2015-10-08 22:00,2015-10-09 00:00,0,0,0,9.273,0
2015-10-08 23:00,2015-10-09 01:00,0,0,0,9.014,0
2015-10-09 00:00,2015-10-09 02:00,0,0,0,8.821,0
2015-10-09 01:00,2015-10-09 03:00,0,0,0,8.665,0
2015-10-09 02:00,2015-10-09 04:00,0,0,0,8.484,0
2015-10-09 03:00,2015-10-09 05:00,0,0,0,8.406,0
2015-10-09 04:00,2015-10-09 06:00,0,0,0,8.314,0
2015-10-09 05:00,2015-10-09 07:00,0,0,0,8.440,0
2015-10-09 06:00,2015-10-09 08:00,0.067,0.046,0.042,9.413,0
2015-10-09 07:00,2015-10-09 09:00,0.172,0.084,0.116,10.512,0
2015-10-09 08:00,2015-10-09 10:00,0.281,0.130,0.190,12.742,0
2015-10-09 09:00,2015-10-09 11:00,0.272,0.083,0.231,15.801,0
2015-10-09 10:00,2015-10-09 12:00,0.409,0.200,0.274,17.463,0
2015-10-09 11:00,2015-10-09 13:00,0.388,0.200,0.252,18.381,0
2015-10-09 12:00,2015-10-09 14:00,0.194,0.033,0.198,18.809,0
2015-10-09 13:00,2015-10-09 15:00,0.351,0.215,0.194,18.803,0
2015-10-09 14:00,2015-10-09 16:00,0.236,0.124,0.153,18.280,0
2015-10-09 15:00,2015-10-09 17:00,0.068,0.020,0.072,17.190,0
2015-10-09 16:00,2015-10-09 18:00,0.006,0.001,0.016,14.583,0
2015-10-09 17:00,2015-10-09 19:00,0,0,0,12.731,0
2015-10-09 18:00,2015-10-09 20:00,0,0,0,11.863,0
2015-10-09 19:00,2015-10-09 21:00,0,0,0,11.191,0
2015-10-09 20:00,2015-10-09 22:00,0,0,0,10.522,0
2015-10-09 21:00,2015-10-09 23:00,0,0,0,9.858,0
2015-10-09 22:00,2015-10-10 00:00,0,0,0,9.324,0
2015-10-09 23:00,2015-10-10 01:00,0,0,0,8.736,0
2015-10-10 00:00,2015-10-10 02:00,0,0,0,8.312,0
2015-10-10 01:00,2015-10-10 03:00,0,0,0,8.253,0
2015-10-10 02:00,2015-10-10 04:00,0,0,0,8.308,0
2015-10-10 03:00,2015-10-10 05:00,0,0,0,8.519,0
2015-10-10 04:00,2015-10-10 06:00,0,0,0,8.565,0
2015-10-10 05:00,2015-10-10 07:00,0,0,0,8.416,0
2015-10-10 06:00,2015-10-10 08:00,0.024,0.004,0.035,8.754,0
2015-10-10 07:00,2015-10-10 09:00,0.087,0.014,0.096,9.884,0
2015-10-10 08:00,2015-10-10 10:00,0.083,0.001,0.105,11.401,0
2015-10-10 09:00,2015-10-10 11:00,0.048,0,0.069,13.373,0
2015-10-10 10:00,2015-10-10 12:00,0.063,0,0.086,14.984,0
2015-10-10 11:00,2015-10-10 13:00,0.046,0,0.067,16.008,0
2015-10-10 12:00,2015-10-10 14:00,0.071,0,0.095,16.570,0
2015-10-10 13:00,2015-10-10 15:00,0.174,0.022,0.185,16.599,0
2015-10-10 14:00,2015-10-10 16:00,0.068,0.001,0.091,16.116,0
2015-10-10 15:00,2015-10-10 17:00,0.052,0.006,0.067,15.101,0
2015-10-10 16:00,2015-10-10 18:00,0.007,0.002,0.017,13.233,0
2015-10-10 17:00,2015-10-10 19:00,0,0,0,11.346,0
2015-10-10 18:00,2015-10-10 20:00,0,0,0,10.024,0
2015-10-10 19:00,2015-10-10 21:00,0,0,0,8.764,0
2015-10-10 20:00,2015-10-10 22:00,0,0,0,7.515,0
2015-10-10 21:00,2015-10-10 23:00,0,0,0,6.595,0
2015-10-10 22:00,2015-10-11 00:00,0,0,0,6.171,0
2015-10-10 23:00,2015-10-11 01:00,0,0,0,5.753,0
2015-10-11 00:00,2015-10-11 02:00,0,0,0,5.312,0
2015-10-11 01:00,2015-10-11 03:00,0,0,0,4.816,0
2015-10-11 02:00,2015-10-11 04:00,0,0,0,4.368,0
2015-10-11 03:00,2015-10-11 05:00,0,0,0,4.037,0
2015-10-11 04:00,2015-10-11 06:00,0,0,0,3.720,0
2015-10-11 05:00,2015-10-11 07:00,0,0,0,3.417,0
2015-10-11 06:00,2015-10-11 08:00,0.087,0.074,0.035,4.043,0
2015-10-11 07:00,2015-10-11 09:00,0.362,0.341,0.058,5.988,0
2015-10-11 08:00,2015-10-11 10:00,0.536,0.506,0.097,8.433,0
2015-10-11 09:00,2015-10-11 11:00,0.605,0.541,0.154,10.719,0
2015-10-11 10:00,2015-10-11 12:00,0.627,0.527,0.203,12.639,0
2015-10-11 11:00,2015-10-11 13:00,0.731,0.707,0.168,14.031,0
2015-10-11 12:00,2015-10-11 14:00,0.571,0.439,0.227,14.754,0
2015-10-11 13:00,2015-10-11 15:00,0.578,0.514,0.160,14.748,0
2015-10-11 14:00,2015-10-11 16:00,0.428,0.348,0.141,13.973,0
2015-10-11 15:00,2015-10-11 17:00,0.230,0.166,0.098,12.457,0
2015-10-11 16:00,2015-10-11 18:00,0.029,0.021,0.025,9.155,0
2015-10-11 17:00,2015-10-11 19:00,0,0,0,6.788,0
2015-10-11 18:00,2015-10-11 20:00,0,0,0,5.774,0
2015-10-11 19:00,2015-10-11 21:00,0,0,0,4.655,0
2015-10-11 20:00,2015-10-11 22:00,0,0,0,3.671,0
2015-10-11 21:00,2015-10-11 23:00,0,0,0,2.828,0
2015-10-11 22:00,2015-10-12 00:00,0,0,0,1.992,0
2015-10-11 23:00,2015-10-12 01:00,0,0,0,1.191,0
2015-10-12 00:00,2015-10-12 02:00,0,0,0,0.476,0
2015-10-12 01:00,2015-10-12 03:00,0,0,0,-0.180,0
2015-10-12 02:00,2015-10-12 04:00,0,0,0,-0.784,0
2015-10-12 03:00,2015-10-12 05:00,0,0,0,-1.311,0
2015-10-12 04:00,2015-10-12 06:00,0,0,0,-1.797,0
2015-10-12 05:00,2015-10-12 07:00,0,0,0,-2.235,0
2015-10-12 06:00,2015-10-12 08:00,0.102,0.090,0.031,-1.086,0
2015-10-12 07:00,2015-10-12 09:00,0.366,0.339,0.056,1.589,0
2015-10-12 08:00,2015-10-12 10:00,0.574,0.563,0.079,5.841,0
2015-10-12 09:00,2015-10-12 11:00,0.706,0.717,0.101,8.575,0
2015-10-12 10:00,2015-10-12 12:00,0.780,0.809,0.117,10.585,0
2015-10-12 11:00,2015-10-12 13:00,0.775,0.789,0.139,12.204,0
2015-10-12 12:00,2015-10-12 14:00,0.736,0.738,0.140,13.281,0
2015-10-12 13:00,2015-10-12 15:00,0.635,0.611,0.134,13.785,0
2015-10-12 14:00,2015-10-12 16:00,0.408,0.321,0.144,13.575,0
2015-10-12 15:00,2015-10-12 17:00,0.189,0.123,0.097,12.345,0
2015-10-12 16:00,2015-10-12 18:00,0.030,0.024,0.023,8.363,0
2015-10-12 17:00,2015-10-12 19:00,0,0,0,6.805,0
2015-10-12 18:00,2015-10-12 20:00,0,0,0,6.663,0
2015-10-12 19:00,2015-10-12 21:00,0,0,0,6.375,0
2015-10-12 20:00,2015-10-12 22:00,0,0,0,5.863,0
2015-10-12 21:00,2015-10-12 23:00,0,0,0,5.111,0
